id_number,Division,Group,Department
90103,Division 3,3A, 3A Wards
46834,Division 3,3A, 3A Wards
69984,Division 3,3A, 3A Wards
67100,Division 3,3A, 3A Wards
81720,Division 3,3A, 3A Wards
154,Division 3,3A, 3A Wards
74988,Division 3,3A, 3A Wards
68625,Division 3,3A, 3A Wards
83367,Division 3,3A, 3A Wards
19889,Division 3,3A, 3A Wards
83992,Division 3,3A, 3A Wards
68322,Division 3,3A, 3A Wards
62913,Division 3,3A, 3A Wards
46836,Division 3,3A, 3A Wards
93120,Division 3,3A, 3A Wards
88685,Division 3,3A, 3A Wards
32240,Division 3,3A, 3A Wards
77581,Division 3,3A, 3A Wards
155,Division 3,3A, 3A Wards
80049,Division 3,3A, 3A Wards
19548,Division 3,3A, 3A Wards
46838,Division 3,3A, 3A Wards
22437,Division 3,3A, 3A Wards
91336,Division 3,3A, 3A Wards
78567,Division 3,3A, 3A Wards
46839,Division 3,3A, 3A Wards
72841,Division 3,3A, 3A Wards
74928,Division 3,3A, 3A Wards
63353,Division 3,3A, 3A Wards
58677,Division 3,3A, 3A Wards
72842,Division 3,3A, 3A Wards
32247,Division 3,3A, 3A Wards
32249,Division 3,3A, 3A Wards
90643,Division 3,3A, 3A Wards
91661,Division 3,3A, 3A Wards
69879,Division 3,3A, 3A Wards
79698,Division 3,3A, 3A Wards
90096,Division 3,3A, 3A Wards
32251,Division 3,3A, 3A Wards
46845,Division 3,3A, 3A Wards
71967,Division 3,3A, 3A Wards
79699,Division 3,3A, 3A Wards
91986,Division 3,3A, 3A Wards
66246,Division 3,, 3A Wards
80801,Division 3,3A, 3A Wards
86369,Division 3,3A, 3A Wards
28308,Division 3,3A, 3A Wards
73355,Division 3,3A, 3A Wards
95150,Division 3,3A, 3A Wards
87092,Division 3,3A, 3A Wards
46847,Division 3,3A, 3A Wards
80383,Division 3,3A, 3A Wards
69245,Division 3,3A, 3A Wards
32257,Division 3,3A, 3A Wards
72763,Division 3,3A, 3A Wards
90104,Division 3,3A, 3A Wards
84988,Division 3,3B, 3B Wards
86909,Division 3,3B, 3B Wards
75932,Division 3,3B, 3B Wards
90849,Division 3,3B, 3B Wards
74226,Division 3,3B, 3B Wards
82949,Division 3,3B, 3B Wards
93040,Division 3,3B, 3B Wards
92686,Division 3,3B, 3B Wards
80287,Division 3,3B, 3B Wards
25076,Division 3,3B, 3B Wards
84394,Division 3,3B, 3B Wards
69575,Division 3,3B, 3B Wards
65481,Division 3,3B, 3B Wards
73150,Division 3,3B, 3B Wards
79258,Division 3,3B, 3B Wards
22457,Division 3,3B, 3B Wards
22701,Division 3,3B, 3B Wards
63779,Division 3,3B, 3B Wards
58748,Division 3,3B, 3B Wards
96056,Division 3,3B, 3B Wards
93277,Division 3,3B, 3B Wards
84234,Division 3,3B, 3B Wards
61196,Division 3,3B, 3B Wards
89910,Division 3,3B, 3B Wards
80802,Division 3,3B, 3B Wards
91162,Division 3,3B, 3B Wards
77457,Division 3,3B, 3B Wards
45550,Division 3,3B, 3B Wards
15261,Division 3,3B, 3B Wards
81892,Division 3,3B, 3B Wards
77458,Division 3,3B, 3B Wards
91662,Division 3,3B, 3B Wards
32260,Division 3,3B, 3B Wards
76273,Division 3,3B, 3B Wards
46849,Division 3,3B, 3B Wards
62472,Division 3,3B, 3B Wards
23129,Division 3,3B, 3B Wards
90376,Division 3,3B, 3B Wards
86814,Division 3,3B, 3B Wards
82354,Division 3,3B, 3B Wards
45805,Division 3,3B, 3B Wards
32264,Division 3,3B, 3B Wards
21879,Division 3,3B, 3B Wards
91663,Division 3,3B, 3B Wards
69730,Division 3,3B, 3B Wards
30552,Division 3,3B, 3B Wards
82488,Division 3,3B, 3B Wards
61359,Division 3,3B, 3B Wards
76415,Division 3,3B, 3B Wards
78884,Division 3,3B, 3B Wards
46850,Division 3,3B, 3B Wards
84667,Division 3,3B, 3B Wards
29120,Division 3,3B, 3B Wards
78293,Division 3,3B, 3B Wards
90862,Division 3,3B, 3B Wards
94077,Division 3,3B, 3B Wards
75309,Division 3,3B, 3B Wards
84555,Division 3,3B, 3B Wards
85836,Division 3,3B, 3B Wards
74464,Division 3,3B, 3B Wards
76146,Division 3,3B, 3B Wards
80803,Division 3,3B, 3B Wards
67997,Division 3,3B, 3B Wards
90381,Division 3,3B, 3B Wards
92541,Division 3,3B, 3B Wards
59387,Division 3,3B, 3B Wards
74534,Division 3,3B, 3B Wards
76833,Division 3,3B, 3B Wards
77919,Division 3,3B, 3B Wards
46851,Division 3,3B, 3B Wards
86443,Division 3,3B, 3B Wards
88806,Division 3,3B, 3B Wards
70256,Division 3,3B, 3B Wards
72302,Division 3,3B, 3B Wards
77920,Division 3,3B, 3B Wards
29648,Division 3,3B, 3B Wards
87287,Division 3,3B, 3B Wards
89510,Division 3,3B, 3B Wards
32266,Division 3,3B, 3B Wards
96765,Division 3,3B, 3B Wards
62601,Division 3,3B, 3B Wards
30083,Division 3,3B, 3B Wards
71383,Division 3,3B, 3B Wards
79946,Division 3,3B, 3B Wards
86598,Division 3,3B, 3B Wards
75551,Division 3,3B, 3B Wards
95037,Division 3,3B, 3B Wards
80172,Division 3,3B, 3B Wards
87936,Division 3,3B, 3B Wards
1276,Division 3,3B, 3B Wards
32268,Division 3,3B, 3B Wards
73151,Division 3,3B, 3B Wards
46854,Division 3,3B, 3B Wards
5436,Division 3,3B, 3B Wards
95942,Division 3,3B, 3B Wards
92441,Division 3,3B, 3B Wards
90378,Division 3,3B, 3B Wards
5422,Division 3,3B, 3B Wards
84395,Division 3,3B, 3B Wards
12421,Division 3,3B, 3B Wards
160,Division 3,3B, 3B Wards
32270,Division 3,3B, 3B Wards
30001,Division 3,3B, 3B Wards
5432,Division 3,3B, 3B Wards
32271,Division 3,3B, 3B Wards
32273,Division 3,3B, 3B Wards
171,Division 3,3B, 3B Wards
79933,Division 3,3B, 3B Wards
27175,Division 3,3B, 3B Wards
64056,Division 3,3B, 3B Wards
74535,Division 3,3B, 3B Wards
46856,Division 3,3B, 3B Wards
62743,Division 3,3B, 3B Wards
29638,Division 3,3B, 3B Wards
46858,Division 3,3B, 3B Wards
32277,Division 3,3B, 3B Wards
76557,Division 3,3B, 3B Wards
5426,Division 3,3B, 3B Wards
58990,Division 3,3B, 3B Wards
164,Division 3,3B, 3B Wards
46862,Division 3,Group O Bank, 3B Wards
86183,Division 3,3B, 3B Wards
66715,Division 3,3B, 3B Wards
32284,Division 3,3B, 3B Wards
169,Division 3,3B, 3B Wards
30869,Division 3,3B, 3B Wards
166,Division 3,3B, 3B Wards
66997,Division 3,3B, 3B Wards
46863,Division 3,3B, 3B Wards
49608,Division 3,3B, 3B Wards
20177,Division 3,3B, 3B Wards
32286,Division 3,3B, 3B Wards
63728,Division 3,3B, 3B Wards
32287,Division 3,3B, 3B Wards
69377,Division 3,3B, 3B Wards
76556,Division 3,3B, 3B Wards
72843,Division 3,3B, 3B Wards
5427,Division 3,3B, 3B Wards
46866,Division 3,3B, 3B Wards
82144,Division 3,3B, 3B Wards
5429,Division 3,3B, 3B Wards
18461,Division 3,3B, 3B Wards
5430,Division 3,3B, 3B Wards
69246,Division 3,3B, 3B Wards
65122,Division 3,3B, 3B Wards
32290,Division 3,3B, 3B Wards
84808,Division 3,3B, 3B Wards
5431,Division 3,3B, 3B Wards
16468,Division 3,3B, 3B Wards
3342,Division 3,3B, 3B Wards
46868,Division 3,3B, 3B Wards
46870,Division 3,3B, 3B Wards
60121,Division 3,295 3A, Acute And Short Stay Medicine
72043,Division 3,295 3A, Acute And Short Stay Medicine
46871,Division 3,295 3A, Acute And Short Stay Medicine
92611,Division 3,295 3A, Acute And Short Stay Medicine
14905,Division 3,3A, Acute And Short Stay Medicine
27027,Division 3,3A, Acute And Short Stay Medicine
46874,Division 3,3A, Acute And Short Stay Medicine
46875,Division 3,3A, Acute And Short Stay Medicine
96631,Division 3,3A, Acute And Short Stay Medicine
71968,Division 3,3A, Acute And Short Stay Medicine
32297,Division 3,3A, Acute And Short Stay Medicine
21176,Division 3,3A, Acute And Short Stay Medicine
5435,Division 3,3A, Acute And Short Stay Medicine
5437,Division 3,3A, Acute And Short Stay Medicine
77089,Division 3,3A, Acute And Short Stay Medicine
79700,Division 3,3A, Acute And Short Stay Medicine
14630,Division 3,3A, Acute And Short Stay Medicine
62097,Division 3,3A, Acute And Short Stay Medicine
86569,Division 3,3A, Acute And Short Stay Medicine
73465,Division 3,3A, Acute And Short Stay Medicine
5438,Division 3,3A, Acute And Short Stay Medicine
46882,Division 3,3A, Acute And Short Stay Medicine
5423,Division 3,3A, Acute And Short Stay Medicine
18345,Division 3,3A, Acute And Short Stay Medicine
32302,Division 3,3A, Acute And Short Stay Medicine
25662,Division 3,3A, Acute And Short Stay Medicine
80804,Division 3,3A, Acute And Short Stay Medicine
5440,Division 3,3A, Acute And Short Stay Medicine
68493,Division 3,3A, Acute And Short Stay Medicine
93677,Division 3,3A, Acute And Short Stay Medicine
32303,Division 3,3A, Acute And Short Stay Medicine
57351,Division 3,3A, Acute And Short Stay Medicine
66693,Division 3,3A, Acute And Short Stay Medicine
60924,Division 3,3A, Acute And Short Stay Medicine
78543,Division 3,3A, Acute And Short Stay Medicine
46884,Division 3,3A, Acute And Short Stay Medicine
23188,Division 3,3A, Acute And Short Stay Medicine
12425,Division 3,3A, Acute And Short Stay Medicine
16108,Division 3,3A, Acute And Short Stay Medicine
57594,Division 3,3A, Acute And Short Stay Medicine
77348,Division 3,3A, Acute And Short Stay Medicine
91525,Division 3,3A, Acute And Short Stay Medicine
12428,Division 3,3A, Acute And Short Stay Medicine
77349,Division 3,3A, Acute And Short Stay Medicine
70882,Division 3,3A, Acute And Short Stay Medicine
88807,Division 3,3A, Acute And Short Stay Medicine
63494,Division 3,3A, Acute And Short Stay Medicine
32312,Division 3,3A, Acute And Short Stay Medicine
46889,Division 3,3A, Acute And Short Stay Medicine
28960,Division 3,3A, Acute And Short Stay Medicine
44990,Division 3,3A, Acute And Short Stay Medicine
59169,Division 3,3A, Acute And Short Stay Medicine
21880,Division 3,3A, Acute And Short Stay Medicine
65078,Division 3,3A, Acute And Short Stay Medicine
32313,Division 3,3A, Acute And Short Stay Medicine
45045,Division 3,3A, Acute And Short Stay Medicine
86061,Division 3,3A, Acute And Short Stay Medicine
80273,Division 3,3A, Acute And Short Stay Medicine
75476,Division 3,3A, Acute And Short Stay Medicine
93569,Division 3,3A, Acute And Short Stay Medicine
68220,Division 3,3A, Acute And Short Stay Medicine
78106,Division 3,, Acute And Short Stay Medicine
65049,Division 3,3A, Acute And Short Stay Medicine
68153,Division 3,3A, Acute And Short Stay Medicine
91163,Division 3,3A, Acute And Short Stay Medicine
66828,Division 3,3A, Acute And Short Stay Medicine
82355,Division 3,3A, Acute And Short Stay Medicine
62007,Division 3,3A, Acute And Short Stay Medicine
87918,Division 3,3A, Acute And Short Stay Medicine
32316,Division 3,3A, Acute And Short Stay Medicine
79947,Division 3,3A, Acute And Short Stay Medicine
88067,Division 3,3A, Acute And Short Stay Medicine
96585,Division 3,3A, Acute And Short Stay Medicine
91132,Division 3,3A, Acute And Short Stay Medicine
75392,Division 3,3A, Acute And Short Stay Medicine
93678,Division 3,3A, Acute And Short Stay Medicine
68617,Division 3,3A, Acute And Short Stay Medicine
76946,Division 3,3A, Acute And Short Stay Medicine
95708,Division 3,3A, Acute And Short Stay Medicine
75799,Division 3,3A, Acute And Short Stay Medicine
66327,Division 3,3A, Acute And Short Stay Medicine
77672,Division 3,3A, Acute And Short Stay Medicine
76558,Division 3,3A, Acute And Short Stay Medicine
32317,Division 3,3A, Acute And Short Stay Medicine
95038,Division 3,3A, Acute And Short Stay Medicine
76834,Division 3,3A, Acute And Short Stay Medicine
78449,Division 3,3A, Acute And Short Stay Medicine
86184,Division 3,3A, Acute And Short Stay Medicine
96914,Division 3,3A, Acute And Short Stay Medicine
54267,Division 3,3A, Acute And Short Stay Medicine
21606,Division 3,3A, Acute And Short Stay Medicine
54268,Division 3,3A, Acute And Short Stay Medicine
32332,Division 3,3A, Acute And Short Stay Medicine
32320,Division 3,3A, Acute And Short Stay Medicine
54269,Division 3,3A, Acute And Short Stay Medicine
73611,Division 3,3A, Acute And Short Stay Medicine
89723,Division 3,3A, Acute And Short Stay Medicine
77921,Division 3,3A, Acute And Short Stay Medicine
74536,Division 3,3A, Acute And Short Stay Medicine
85123,Division 3,3A, Acute And Short Stay Medicine
79701,Division 3,3A, Acute And Short Stay Medicine
28930,Division 3,3A, Acute And Short Stay Medicine
46892,Division 3,3A, Acute And Short Stay Medicine
174,Division 3,3A, Acute And Short Stay Medicine
46893,Division 3,3A, Acute And Short Stay Medicine
22779,Division 3,3A, Acute And Short Stay Medicine
46894,Division 3,3A, Acute And Short Stay Medicine
23757,Division 3,3A, Acute And Short Stay Medicine
22964,Division 3,3A, Acute And Short Stay Medicine
43140,Division 3,3A, Acute And Short Stay Medicine
46895,Division 3,3A, Acute And Short Stay Medicine
32307,Division 3,3A, Acute And Short Stay Medicine
46896,Division 3,3A, Acute And Short Stay Medicine
95792,Division 3,3A, Acute And Short Stay Medicine
68323,Division 3,3A, Acute And Short Stay Medicine
68782,Division 3,3A, Acute And Short Stay Medicine
70244,Division 3,3A, Acute And Short Stay Medicine
88510,Division 3,3A, Acute And Short Stay Medicine
67173,Division 3,3A, Acute And Short Stay Medicine
68221,Division 3,3A, Acute And Short Stay Medicine
60294,Division 3,3A, Acute And Short Stay Medicine
46897,Division 3,3A, Acute And Short Stay Medicine
89055,Division 3,3A, Acute And Short Stay Medicine
32330,Division 3,3A, Acute And Short Stay Medicine
84396,Division 3,3A, Acute And Short Stay Medicine
94307,Division 3,3A, Acute And Short Stay Medicine
95391,Division 3,3A, Acute And Short Stay Medicine
62008,Division 3,3A, Acute And Short Stay Medicine
32333,Division 3,3A, Acute And Short Stay Medicine
54272,Division 3,3A, Acute And Short Stay Medicine
83155,Division 3,3A, Acute And Short Stay Medicine
80805,Division 3,3A, Acute And Short Stay Medicine
83368,Division 3,3A, Acute And Short Stay Medicine
93921,Division 3,3A, Acute And Short Stay Medicine
94350,Division 3,3A, Acute And Short Stay Medicine
89829,Division 3,3A, Acute And Short Stay Medicine
32335,Division 3,3A, Acute And Short Stay Medicine
88476,Division 3,3A, Acute And Short Stay Medicine
74227,Division 3,3A, Acute And Short Stay Medicine
84980,Division 3,3A, Acute And Short Stay Medicine
32336,Division 3,3A, Acute And Short Stay Medicine
176,Division 3,3A, Acute And Short Stay Medicine
64394,Division 3,3A, Acute And Short Stay Medicine
54273,Division 3,3A, Acute And Short Stay Medicine
177,Division 3,3A, Acute And Short Stay Medicine
32340,Division 3,3A, Acute And Short Stay Medicine
88808,Division 3,3A, Acute And Short Stay Medicine
84658,Division 3,3A, Acute And Short Stay Medicine
32342,Division 3,3A, Acute And Short Stay Medicine
46898,Division 3,3A, Acute And Short Stay Medicine
30420,Division 3,3A, Acute And Short Stay Medicine
79259,Division 3,3A, Acute And Short Stay Medicine
90515,Division 3,3A, Acute And Short Stay Medicine
79948,Division 3,3A, Acute And Short Stay Medicine
5445,Division 3,3A, Acute And Short Stay Medicine
89403,Division 3,3A, Acute And Short Stay Medicine
84215,Division 3,3A, Acute And Short Stay Medicine
82163,Division 3,3A, Acute And Short Stay Medicine
60473,Division 3,3A, Acute And Short Stay Medicine
80288,Division 3,3A, Acute And Short Stay Medicine
70104,Division 3,3A, Acute And Short Stay Medicine
68623,Division 3,3A, Acute And Short Stay Medicine
89724,Division 3,3A, Acute And Short Stay Medicine
88658,Division 3,3A, Acute And Short Stay Medicine
77119,Division 3,3A, Acute And Short Stay Medicine
94845,Division 3,3A, Acute And Short Stay Medicine
83809,Division 3,3A, Acute And Short Stay Medicine
30315,Division 3,3A, Acute And Short Stay Medicine
58124,Division 3,3A, Acute And Short Stay Medicine
75310,Division 3,3A, Acute And Short Stay Medicine
32344,Division 3,3A, Acute And Short Stay Medicine
72765,Division 3,3A, Acute And Short Stay Medicine
67109,Division 3,3A, Acute And Short Stay Medicine
87646,Division 3,3A, Acute And Short Stay Medicine
28288,Division 3,3A, Acute And Short Stay Medicine
26682,Division 3,3A, Acute And Short Stay Medicine
87093,Division 3,3A, Acute And Short Stay Medicine
79463,Division 3,3A, Acute And Short Stay Medicine
89725,Division 3,3A, Acute And Short Stay Medicine
85471,Division 3,3A, Acute And Short Stay Medicine
75110,Division 3,3A, Acute And Short Stay Medicine
46902,Division 3,3A, Acute And Short Stay Medicine
90506,Division 3,3A, Acute And Short Stay Medicine
68679,Division 3,3A, Acute And Short Stay Medicine
86922,Division 3,3A, Acute And Short Stay Medicine
95077,Division 3,3B, Clinical Site Mgt & Discharge Lounge
93928,Division 3,3B, Clinical Site Mgt & Discharge Lounge
70807,Division 3,3B, Clinical Site Mgt & Discharge Lounge
83217,Division 3,3B, Clinical Site Mgt & Discharge Lounge
30097,Division 3,3B, Clinical Site Mgt & Discharge Lounge
179,Division 3,3B, Clinical Site Mgt & Discharge Lounge
73432,Division 3,3B, Clinical Site Mgt & Discharge Lounge
84556,Division 3,3B, Clinical Site Mgt & Discharge Lounge
91755,Division 3,3B, Clinical Site Mgt & Discharge Lounge
80627,Division 3,3B, Clinical Site Mgt & Discharge Lounge
79616,Division 3,3B, Clinical Site Mgt & Discharge Lounge
96066,Division 3,3B, Clinical Site Mgt & Discharge Lounge
72411,Division 3,3B, Clinical Site Mgt & Discharge Lounge
18875,Division 3,3B, Clinical Site Mgt & Discharge Lounge
74675,Division 3,3B, Clinical Site Mgt & Discharge Lounge
83636,Division 3,3B, Clinical Site Mgt & Discharge Lounge
58870,Division 3,3B, Dental Services
65483,Division 3,3M, Div 3 Management
76243,Division 3,3M, Div 3 Management
64020,Division 3,3M, Div 3 Management
66261,Division 3,3M, Div 3 Management
82356,Division 3,3M, Div 3 Management
62098,Division 3,3M, Div 3 Management
87200,Division 3,3M, Div 3 Management
83810,Division 3,3M, Div 3 Management
91826,Division 3,3M, Div 3 Management
93404,Division 3,4A, Emergency General Surgery
84557,Division 3,4A, Emergency General Surgery
87937,Division 3,295 3A, Emergency Medicine
95757,Division 3,295 3A, Emergency Medicine
94600,Division 3,3A, Emergency Medicine
93957,Division 3,3A, Emergency Medicine
66337,Division 3,3A, Emergency Medicine
85113,Division 3,3A, Emergency Medicine
29316,Division 3,3A, Emergency Medicine
29959,Division 3,3A, Emergency Medicine
65009,Division 3,3A, Emergency Medicine
87326,Division 3,3A, Emergency Medicine
82630,Division 3,3A, Emergency Medicine
87201,Division 3,3A, Emergency Medicine
81721,Division 3,3A, Emergency Medicine
77459,Division 3,3A, Emergency Medicine
87094,Division 3,3A, Emergency Medicine
63727,Division 3,3A, Emergency Medicine
74474,Division 3,3A, Emergency Medicine
78294,Division 3,3A, Emergency Medicine
14511,Division 3,3A, Emergency Medicine
46909,Division 3,3A, Emergency Medicine
5449,Division 3,3A, Emergency Medicine
20069,Division 3,3A, Emergency Medicine
90105,Division 3,3A, Emergency Medicine
65804,Division 3,3A, Emergency Medicine
46910,Division 3,3A, Emergency Medicine
73211,Division 3,3A, Emergency Medicine
32357,Division 3,3A, Emergency Medicine
30561,Division 3,3A, Emergency Medicine
14512,Division 3,3A, Emergency Medicine
86704,Division 3,3A, Emergency Medicine
32359,Division 3,3A, Emergency Medicine
5461,Division 3,3A, Emergency Medicine
66771,Division 3,3A, Emergency Medicine
96738,Division 3,3A, Emergency Medicine
46912,Division 3,3A, Emergency Medicine
82631,Division 3,3A, Emergency Medicine
82746,Division 3,3A, Emergency Medicine
46914,Division 3,3A, Emergency Medicine
95225,Division 3,3A, Emergency Medicine
46915,Division 3,3A, Emergency Medicine
46916,Division 3,3A, Emergency Medicine
46917,Division 3,3A, Emergency Medicine
46918,Division 3,3A, Emergency Medicine
67018,Division 3,3A, Emergency Medicine
32368,Division 3,3A, Emergency Medicine
5452,Division 3,3A, Emergency Medicine
12433,Division 3,3A, Emergency Medicine
81722,Division 3,3A, Emergency Medicine
